"","X2536.KZ.1.FS.count","X2536.KZ.10.FS.count","X2536.KZ.14.FS.count","X2536.KZ.16.FS.count"
"DNAJB9",4.21974349094386,3.52562765128234,4.77285531913098,4.73507458077303
"DNAJC1",2.89988404233375,3.58935639693427,3.46253475515577,3.28978691407779
"DNAJC10",7.1134013662055,6.44013191517601,7.5414350197856,7.85052544369987
"DNAJC11",5.70428284660195,5.91418724057087,4.82957629158198,5.46747344123871
"DNAJC12",-1.54980588106307,0.0142803182713569,-1.97310421221394,-0.657816597776401
"DNAJC13",7.04313375106387,7.63791212708094,7.14573496363582,7.88814286230069
"DNAJC14",4.21136375258158,4.65212848822205,4.59180649925901,5.0802249467953
"DNAJC15",4.44372833122992,5.05787159956304,6.01225953348923,3.94193286293816
"DNAJC16",6.71815251168629,5.66783388888542,5.91539297250959,5.84440089804373
"DNAJC17",3.66645373929514,3.86128092819754,3.54455151983936,2.78668657386262
"DNAJC18",2.745944825966,2.71705405108371,4.11629884710332,3.67170183905387
"DNAJC19",3.78977065528664,4.16301710388575,4.91222932461598,4.51228815893426
"DNAJC2",5.41786843643457,4.90597297700629,4.89357150786346,4.99467594524391
"DNAJC21",5.96075062756731,6.04949258197322,6.12984732228372,7.4050832200823
"DNAJC22",-0.475447689469323,-0.518964912434474,1.56709317360954,1.91346741022306
"DNAJC24",4.44730086063273,5.60138146158841,4.7314304189914,4.2678543638854
"DNAJC25",3.0855633303012,3.32309830694561,3.18414350316773,2.65710157881915
"DNAJC27",4.58987827449316,3.91201072673225,4.46695931174979,3.7912406085165
"DNAJC27-AS1",0.450704963448255,-0.415258958204372,0.501243382081476,2.15205483421321
"DNAJC28",1.04832523721141,-0.751836081612446,0.949581447186893,1.58735574895266
"DNAJC3",5.93934583084615,5.62133569875842,6.15094841078369,7.16741121087864
"DNAJC3-DT",2.43652438545703,1.27159642651301,2.90246246790365,3.55181166516487
"DNAJC30",4.40015336430534,3.53860060058048,4.38027183176316,4.47980398942167
"DNAJC4",3.14836528491001,3.0334540414837,4.0504484674849,4.07111270091908
"DNAJC5",7.59459285809338,7.40584387705908,6.86763644832339,6.5835042225933
"DNAJC5B",0.392595012236496,0.960639951991889,-1.64751572371202,0.566253984484357
"DNAJC5G",-0.273771631706774,-2.99154679673557,-0.37597634385113,0.863469729114516
"DNAJC6",-0.371088459230445,2.71705405108371,0.996965119729399,3.78238886304668
"DNAJC7",6.66851180871978,7.03444987968057,6.80827630540652,7.35297575449072
"DNAJC8",4.9334102136653,5.53496022165213,5.1350851891751,5.80779240583458
"DNAJC9",5.54668363187769,5.93027348304554,5.38929013315895,4.73965479054421
"DNAJC9-AS1",0.612186412644319,-1.02966978837871,0.900588507885662,0.646492325563704
"DNAL1",3.58447124570729,4.62501600958233,4.33027579403435,5.46747344123871
"DNAL4",3.22529062417858,2.86858073381135,2.45364472409461,3.66208285887627
"DNALI1",2.9711023424506,-0.518964912434474,2.4017746197088,2.28333580639967
"DNASE1",6.49123444701757,6.28518925030965,6.5977264922619,4.61557187247167
"DNASE1L1",4.71666643801335,4.31400724582484,4.67791845022774,4.16263816782981
"DNASE1L2",0.560341911985541,1.74438123046714,0.12830440057686,-1.10634451259296
"DNASE1L3",1.9842485964794,3.29279124106758,3.42837639121285,1.36824435489303
"DNASE2",4.26498172648555,4.8262198156611,3.80632322449385,4.15580024372641
"DND1",0.971013317850512,-0.227844185128804,1.32865067558831,1.16531856643294
"DNER",-1.33820888159384,-2.49210214931233,-0.260033270117094,2.15205483421321
"DNHD1",5.93043894507121,5.62133569875842,7.00724233482048,5.26948726629154
"DNLZ",0.846674499527131,2.18485132648447,0.040574638770594,0.39100496054316
"DNM1",6.78108235902122,6.65641053599722,4.88415132697156,6.48328454253871
"DNM1L",6.26701375031559,6.63316394850965,6.43522060528606,7.28331431291382
"DNM1P46",-1.54980588106307,0.34484002173601,0.289218511582325,1.36824435489303
"DNM2",7.5223363016593,7.88519998898571,7.97397546076231,7.3334133325773
"DNM3",3.74982485487822,2.35584427894305,3.84568086859036,4.27418240697716
"DNMBP",6.89534329217485,4.92338750548969,6.31183337392388,6.79301185705594
"DNMT1",7.57553950462426,8.16530320007206,7.35398485904399,7.61408018521308
"DNMT3A",5.58610710822645,6.55152054922128,6.85643999949598,5.63417810575431
"DNMT3B",2.84677153679033,2.35584427894305,1.90183808498562,4.90780808236544
"DNPEP",5.44849506907431,5.48891726622664,5.16650914836731,5.14725956595373
"DNPH1",2.71070678828768,2.28062215992304,1.99813398096876,3.40959660169945
"DNTTIP1",2.40747497871042,3.49267554636691,2.32957953884446,2.87260224915209
"DNTTIP2",5.95448799820648,5.92410767489058,5.18708452847607,5.65614907235852
"DOC2A",1.49748603291131,-0.0620003485921189,-0.152718880482145,3.75550302294388
"DOC2B",5.88110370086293,6.75766021323569,7.12655562161735,4.76683482393832
"DOCK1",7.41513869994227,7.22255026711024,7.45923574155593,8.3598776499527
"DOCK10",6.45797361433223,6.56347059700477,7.6158862290866,5.29771574446018
"DOCK11",5.33158072587725,5.58584201775187,6.39488421127966,4.91592487964631
"DOCK11P1",0.612186412644319,2.86858073381135,-0.640222680576001,0.191485713713025
"DOCK2",6.01712598273217,6.34549020097913,7.05139647582035,4.32991940286982
"DOCK3",2.23632131194867,3.70894355751615,2.70260024247595,1.21878802273214
"DOCK4",6.05274020839259,6.22526957859899,5.75582564267873,4.72124605337438
"DOCK4-AS1",-0.843273399849487,-2.99154679673557,-1.97310421221394,0.294691686302861
"DOCK5",7.47192691230365,5.91915598472538,6.55483094473073,6.95932298509483
"DOCK6",6.66468061943278,6.39358698855683,5.45862737957818,6.75279428218575
"DOCK7",7.26937178372679,7.25729872937055,6.02945259007103,7.22815701436076
"DOCK8",6.40200376346503,6.81609843549078,7.83950107413655,5.4812138968676
"DOCK8-AS1",-1.33820888159384,-0.88407510485039,-2.39426308150323,0.929103567671125
"DOCK9",7.32868257323389,6.66457010505342,8.15818023001173,7.86579507126945
"DOHH",1.55159647173175,2.11727919521788,1.13043798904874,2.40366064808904
"DOK1",2.56046025156745,1.97182824548073,2.08840259958839,-0.0401235156135465
"DOK2",1.8395072974507,2.56050097859212,2.38406171372734,0.929103567671125
"DOK3",4.81119422526825,4.89592661771588,5.36692058005696,3.77348247168427
"DOK4",3.24184208424907,2.78395171611864,2.34796982208993,3.80878281558531
"DOK5",0.846674499527131,-0.518964912434474,-1.15791693003156,0.79470704172504
"DOK6",1.65408487224862,-0.142540522383054,1.79865206786197,3.08906113843485
"DOK7",-0.0968614115448922,-1.58301039927926,1.08730465929878,1.10979088737646
"DOLK",3.01990262786723,3.36010819504267,3.21452785063385,2.92179832308957
"DOLPP1",3.29038675006405,4.2365112984788,2.93931497333829,3.44368168887447
"DONSON",5.24186053156054,5.08907020188573,4.44149556909025,4.66937629634064
"DOP1A",6.18379809690994,5.77174991665881,6.36133034646619,7.10488261852982
"DOP1B",6.370363024632,5.90670188991942,6.02660127181566,5.56360239811208
"DOT1L",7.5227596487469,7.29218772599195,6.87716472650898,6.56813561318179
"DPAGT1",4.40383530432251,3.97062177044495,4.53274398574014,5.33451455446046
"DPCD",1.08548109603551,1.5009987853129,0.565517085641543,1.58735574895266
"DPEP1",-1.54980588106307,-1.58301039927926,-0.0528373352965142,0.191485713713025
"DPEP2",1.8395072974507,2.83742370343828,2.73090320924745,0.191485713713025
"DPF1",-2.09760813214978,-1.19162410141983,-0.79303429391728,2.88918803973713
"DPF2",5.62132268375812,5.76072026763689,6.09624630487854,6.2318068356649
"DPF3",0.506564663408796,1.20805564432765,2.47052845017309,1.41480984450361
"DPH1",3.81764103332952,4.8262198156611,4.14813016478975,5.14725956595373
"DPH2",4.47206388617117,5.48389579950368,4.14287347855975,4.81970530944611
"DPH3",3.37535277764775,4.50456770618459,3.73824283196558,4.01176003786921
"DPH5",3.67866295141798,3.25398954520075,3.34842815070581,3.23893094033832
"DPH6",5.06014418837614,3.80333725885189,5.23480619833843,3.80003837457525
"DPH7",4.32057914767831,5.00744000465915,4.40682933820153,4.32991940286982
"DPM1",2.92059338347302,3.71467042271983,2.78589595139535,3.85172723532717
"DPM2",5.13515582219987,5.63045307868579,5.19218284803843,5.13688004070806
"DPM3",1.01018709467579,1.39085245750906,0.686063609168726,1.16531856643294
"DPP10",-0.709970034578899,-2.12180284556078,-0.963970582837477,0.79470704172504
"DPP10-AS1",-0.0968614115448922,-0.415258958204372,-2.99154679673558,1.27034640103147
"DPP3",3.99897274712147,4.03612131898057,3.73824283196558,5.2047067135549
"DPP4",2.63753852663194,3.32309830694561,4.00481679989565,5.12642529808561
"DPP6",0.662232284549689,-2.99154679673557,0.363410062131923,1.58735574895266
"DPP7",4.43295735464819,4.71633442027214,4.45428361945956,3.88518548971076
"DPP8",6.94987994558764,6.84575856053001,7.03162306145115,6.11504004369977
"DPP9",6.58583943789622,6.73177113096116,6.68711198279012,5.98798363134784
"DPP9-AS1",-0.709970034578899,-2.49210214931233,-1.38204620481896,0.294691686302861
"DPPA4",-1.33820888159384,-1.19162410141983,1.46968606848428,0.191485713713025
"DPRXP3",2.00378957403488,2.97739002203658,2.55210460612579,2.40366064808904
"DPRXP4",2.81393939981637,2.80557891265792,2.78589595139535,2.15205483421321
"DPT",0.392595012236496,1.17520402502164,1.95078931940252,0.39100496054316
"DPY19L1",6.63130551685647,5.12606901993392,4.41557430080702,6.25438759267821
"DPY19L2",2.43652438545703,1.52726978808101,2.59892421650082,1.97691405532098
"DPY19L2P2",2.68672732964918,2.48208668943057,4.12165307836065,4.32991940286982
"DPY19L2P3",0.332045873902132,-2.49210214931233,-1.97310421221394,-0.864719621524108
"DPY19L3",6.22600583255173,6.27553531805595,6.27866514362636,5.29149030871952
"DPY19L4",5.87713600059314,6.23127490558051,5.15871709331956,6.01089965232187
"DPY19L4P1",-2.47641855189715,-2.99154679673557,-2.39426308150323,0.481288849189269
"DPY30",3.55165600250538,3.75968490734803,3.04453999482264,3.78238886304668
"DPYD",5.98061028732626,6.4253653590795,6.37035462380482,4.50692467020229
"DPYSL2",6.3466469090418,6.75140549627639,7.44007722221688,5.98026334823025
"DPYSL3",7.15167829471326,4.64314749025646,6.14307162558433,7.1614495989888
"DPYSL4",-1.33820888159384,-0.630707005779911,-0.37597634385113,1.50366081572425
"DPYSL5",0.971013317850512,-2.49210214931233,-1.38204620481896,2.38038514537369
"DQX1",4.51695423212426,1.74438123046714,3.22451540695402,3.30222565206481
"DR1",7.62881804048913,7.81028731533851,7.18526421866896,7.6601082616375
"DRAIC",2.36277379110704,2.81627213497051,3.71717607299466,4.19634993122381
"DRAM1",5.3354416580963,5.14315726112086,5.14826178539677,4.14202639178722
"DRAM2",4.94609153723469,4.59117129921235,4.95784474505991,4.1896703041452
"DRAP1",2.43652438545703,3.32309830694561,2.88996609546829,3.72810661254665
"DRAXIN",0.560341911985541,0.960639951991889,-0.640222680576001,2.93783114874622
"DRC3",2.2527474189004,2.06443853526716,1.08730465929878,3.78238886304668
"DRD1",-0.475447689469323,-2.49210214931233,2.06635940819634,2.15205483421321
"DRD2",-0.587948649664302,-2.99154679673557,-1.38204620481896,0.79470704172504
"DRD3",-2.47641855189715,-1.82739910409141,-0.963970582837477,0.39100496054316
"DRD4",1.92398556319495,-0.142540522383054,0.797309800305477,1.66646037621002
"DRG1",4.12030639164801,4.88072467536363,4.79982552841516,4.80229621264197
"DRG2",5.14398871698572,5.63951320129208,5.58610504138286,5.54278710889375
"DRGX",-2.47641855189715,-0.630707005779911,2.48721687100915,2.03768759726981
"DRICH1",0.202745527521534,-1.37408543620625,0.501243382081476,-0.864719621524108
"DROSHA",6.74887529692915,7.16724069584792,7.29359644034861,8.86462012034021
"DRP2",2.42207279644201,1.14158687551035,0.849873137879971,1.66646037621002
"DSC1",2.84677153679033,-0.751836081612446,-0.0528373352965142,3.14537695740935
"DSC2",9.82445562369948,9.2578807862484,7.84800552614131,8.65481799401811
"DSC3",10.716212514392,11.1447723009203,8.52006625580986,10.122262937533
"DSCAM",-0.587948649664302,-0.318510420703441,-1.15791693003156,3.10334752087082
"DSCAML1",0.802727150262781,-2.49210214931233,3.52043232199434,0.722502194885205
"DSCC1",2.62497473811719,3.41741743718684,2.06635940819634,2.67634170867401
"DSCR9",0.0607056075357785,-0.227844185128804,-1.15791693003156,1.27034640103147
"DSE",7.04017962374612,6.08419279061162,5.60534254717002,7.49519432123444
"DSEL",3.27438600613572,3.98490989202943,3.06691651092704,4.73047978361367
"DSG1",1.44126674878527,2.44122111953192,1.82514867253211,5.78359974402626
"DSG1-AS1",3.3828344749956,3.38904736458326,-0.640222680576001,-1.39674251673169
"DSG2",7.48110542040311,7.05491061723052,5.68887129573669,7.81949261899494
"DSG3",10.4348811737227,10.8165869478021,6.81655364635125,9.07609498663312
"DSG4",0.0607056075357785,-2.49210214931233,-0.640222680576001,-1.39674251673169
"DSN1",4.69278665480698,5.17673826035012,4.71381271754118,4.40103615925473
"DSP",11.1005567315456,10.9552080636836,9.51168552917073,12.0825770931929
"DSPP",-1.15371371480717,-2.99154679673557,-1.64751572371202,0.79470704172504
"DST",10.8830323292018,10.9237237883535,10.470383774522,12.2531733239424
"DSTN",6.35142142380864,6.40868070320029,5.72449741235499,7.30665329966651
"DSTNP2",1.55159647173175,1.62781625633013,0.900588507885662,1.21878802273214
"DSTYK",5.60061752901288,4.70774551663178,5.16650914836731,5.82081938500056
"DTD1",3.76135124589663,4.34387643103861,4.04482281792032,3.7095489741041
"DTD2",4.02311234218532,3.84570749772869,4.01060031547739,4.72124605337438
"DTHD1",3.54500242454841,4.3695141188028,4.14813016478975,1.21878802273214
"DTL",5.61021069208944,6.17734246761594,4.98159579982344,5.52166709348271
"DTNA",2.9711023424506,1.20805564432765,2.7993227336189,2.23224783421864
"DTNB",5.56981137873681,5.48724538521119,4.96083509860683,4.47431813234528
"DTNBP1",2.8682517422007,3.82996412088555,3.79965794961892,3.30222565206481
"DTWD1",5.55829384972968,4.86278421801799,5.5187095293218,4.20299877433892
"DTWD2",3.92915057598233,3.23019751953635,4.26886516111453,4.47431813234528
"DTX1",2.11578334366039,-0.142540522383054,3.83268059001833,1.81273766939865
"DTX2",7.00848824850074,7.22856690051294,6.55285051240738,5.90069940581227
"DTX2P1-UPK3BP1-PMS2P11",6.02790286580832,6.36291739662387,5.71920925685039,4.38942415650277
"DTX3",3.95948905703026,4.82357226674432,4.08922550681022,5.33148358433721
"DTX3L",6.64847759095266,7.84137525792176,8.04085501318318,7.69825676157092
"DTX4",5.35839275073261,5.22167183223275,5.11911275372244,3.96558610154751
"DTYMK",4.07945087443964,4.06778867571472,3.35753323992226,3.4548667492114
"DUBR",4.46503200116554,4.2757795570867,4.61477070389693,6.60750790390168
"DUOX1",8.23533708806991,7.08837991922659,6.96690921216213,5.58666613435685
"DUOX2",6.99573616239851,6.72540291000534,8.62770623676629,2.67634170867401
"DUOXA1",7.32091393974059,6.19793190139774,5.70501200499498,4.70728369285639
"DUOXA2",-2.47641855189715,-2.49210214931233,4.38917876422084,-2.24866808203768
"DUS1L",5.33929228528275,5.82036568855516,5.29765235507558,4.82402495606795
"DUS2",2.81393939981637,2.37042925057757,3.42837639121285,3.06005682248654
"DUS3L",4.31667818080842,3.75413430982864,3.3392652325905,3.60298195951109
"DUS4L",4.1944568285215,3.1479316771863,3.43699210218178,3.30222565206481
"DUS4L-BCAP29",4.39646200346379,3.2381718702251,4.67791845022774,4.16944383513471
"DUSP1",5.90338352196254,7.68425236679669,8.04508791422936,8.50212378159821
"DUSP10",4.35522116488496,5.07132512616634,4.39361169380733,6.9484828994601
"DUSP11",5.2336086432433,4.96722570008582,4.23468224156258,4.99850287953685
"DUSP12",2.72254869147987,2.78395171611864,2.5361542195732,2.03768759726981
"DUSP14",3.51126631504251,3.61408001067975,3.81956209851588,6.040898885227
"DUSP15",-0.587948649664302,0.0142803182713569,-1.64751572371202,-1.39674251673169
"DUSP16",5.34121375165055,5.71001596687367,6.18969988580841,5.72243878296559
"DUSP18",3.44847908345315,3.91201072673225,4.95184537866929,4.72124605337438
"DUSP19",2.58661324801443,1.93305284940407,1.13043798904874,2.51471803342293
"DUSP2",1.81759152588093,4.09877583330812,3.85213734007263,2.23224783421864
"DUSP22",6.13146274754433,5.52195434795449,6.5851850125833,5.98798363134784
"DUSP23",2.43652438545703,2.15146083783524,1.46968606848428,2.8042839055591
"DUSP26",0.202745527521534,-2.99154679673557,-1.15791693003156,-0.316161182994736
"DUSP28",3.91373868630084,2.59816569537467,3.40221617250622,2.47131548645937
"DUSP3",5.94693678048667,5.88019302014252,5.43946072577223,6.71375312025772
"DUSP4",4.00867710800601,5.53819345233723,5.254436680106,4.01176003786921
"DUSP5",5.16149390544124,5.03287615501042,6.60252125623809,4.4961375002026
"DUSP6",4.47556701742497,4.32153271727989,4.7314304189914,7.37595871568247
"DUSP7",6.86227268879782,7.91969773183143,5.03364778219356,7.36488363854469
"DUSP8",4.17304068299422,2.15146083783524,2.41927268785323,3.32678594302897
"DUSP9",1.1570396626385,-2.99154679673557,0.040574638770594,2.78668657386262
"DUT",5.23980198016109,5.30754663594251,4.92146852089016,3.87689338956368
"DUX4L19",-2.09760813214978,-2.49210214931233,-2.39426308150323,0.991880946612263
"DUX4L26",-0.709970034578899,-0.415258958204372,0.289218511582325,3.15911900928036
"DUX4L34",-0.99015951693748,-2.99154679673557,-2.99154679673558,0.79470704172504
"DUXAP10",5.87978234617672,3.3746503403221,4.20976029011481,2.20600901932413
"DUXAP8",6.60595732612299,4.17967574876786,5.00496216609708,3.44368168887447
"DUXAP9",-0.843273399849487,-1.02966978837871,2.96337050518471,1.74145214204117
"DVL1",5.466211628226,5.40993205201152,4.42426657463299,5.25676177218066
"DVL2",5.50615252051787,6.16589176436744,4.8778368598139,5.37923116559711
"DVL3",7.26532967073592,8.64122036811994,8.11218690303868,8.86015761974331
"DXO",2.82496667391352,3.60793871471578,3.73824283196558,3.81747457408204
"DYDC2",-2.99154679673557,-0.630707005779911,-1.15791693003156,0.191485713713025
"DYM",6.77398711277676,7.32250734039692,6.58130405874682,6.04645495091918
"DYNAP",3.45559191447205,-2.99154679673557,2.19383288798901,1.16531856643294
"DYNC1H1",9.04446245943068,9.4087997442703,8.65126782136521,9.58789363189307
"DYNC1I1",1.55159647173175,-0.142540522383054,0.501243382081476,4.49071351738746
"DYNC1I2",5.87182870212324,5.57957906972352,5.50032969475668,6.56038947525741
"DYNC1LI1",4.75752794085955,5.38141293119832,4.85229893290631,5.07660902970065
"DYNC1LI2",7.23877622359936,7.62238249969135,7.19862584283039,8.37945376587801
"DYNC2H1",6.27105115423243,4.6962135215319,5.13773015369473,6.18555654852958
"DYNC2LI1",3.74402694069004,3.65635231158008,2.98703150397686,4.53354491260543
"DYNLL1",6.97360973283617,6.94349177025671,6.08669606250543,6.6724287267987
"DYNLL2",6.58988552111233,7.18539837041959,6.90537770429919,7.80699925161375
"DYNLRB1",5.34887412769524,5.20549381157906,5.78985505997848,5.26948726629154
"DYNLT1",5.43416349033336,5.69705647260147,5.69247375805891,5.00612642779801
"DYNLT3",4.89468338847662,4.24445092229184,4.55270136199992,5.8486473394005
"DYRK1A",8.74525357167345,7.97978814682611,8.37544824782795,7.96349694440678
"DYRK1B",4.61867998843913,5.35231865717701,4.27368298447536,3.72810661254665
"DYRK2",6.69805096027657,6.47260298907331,6.60252125623809,7.50464365308642
"DYRK3",4.54723364721915,4.32528078346137,4.75229154596067,6.0684676806648
"DYRK4",2.11578334366039,3.26963567467585,3.34842815070581,3.23893094033832
"DYSF",4.3322191568107,4.30264492000992,3.33004374630437,4.06382578578268
"DZANK1",2.49292520354962,4.12481660470603,2.68823777944134,2.92179832308957
"DZIP1",4.70178795685851,3.38904736458326,5.3419067140613,6.6237043455493
"DZIP1L",3.66645373929514,3.05166813026685,3.03322022724428,5.35256785669909
"DZIP3",4.41846980996742,5.01674148499452,5.69427162152081,3.9577446986415
"E2F1",4.82499130163047,5.87380893663441,4.73841769812115,4.91592487964631
"E2F2",5.72797464635329,6.44185926215147,4.45852123673878,4.68370854539068
"E2F3",4.99816837675787,6.24122856539995,5.65603782055134,6.31395424946818
"E2F3-IT1",-0.475447689469323,1.52726978808101,0.363410062131923,1.41480984450361
"E2F4",5.79820099125758,6.18870300157918,5.67619136295548,5.69440102941659
"E2F5",2.92059338347302,3.90701727001826,3.82613625509558,1.74145214204117
"E2F6",4.12030639164801,3.9464892052555,3.41098905779955,4.14202639178722
"E2F7",5.74839054459493,6.74092032813343,5.47336070159251,5.22771224886525
"E2F8",5.2764138417678,5.45681540593509,4.68154833177917,3.68125711047666
"E4F1",5.40506602380834,4.88072467536363,4.45852123673878,4.12111586196576
"EAF1",5.1830808642037,5.91418724057087,5.62997383657569,5.33451455446046
"EAF2",2.59951408155572,1.67557822700597,3.28303089805007,2.5977920056993
"EAPP",3.30621197667337,4.09877583330812,3.908981046881,4.30541285286341
"EARS2",5.95323220344151,5.59518575481464,5.50648236052467,4.46328343876055
"EBAG9",4.22807483744435,4.16301710388575,3.94566951060847,3.63283502617046
"EBAG9P1",-2.99154679673557,-0.88407510485039,0.627049036753395,-2.99154679673557
"EBF1",3.65414032078132,2.96783048539913,4.70313789525924,4.15580024372641
"EBF2",2.4790303618722,0.613600275755168,1.65833750093664,2.8042839055591
"EBF3",2.42207279644201,1.97182824548073,3.75211835346677,5.8904381511222
"EBF4",2.64999384663299,3.11366531399726,5.08114132216256,4.6105795797797
"EBI3",-0.475447689469323,1.03576327537043,1.68751342001371,-0.316161182994736
"EBLN2",4.31276663733682,4.77780425653465,4.07825229567325,3.86855335371152
"EBLN3P",7.31163402278693,7.18900264175703,7.83339562506691,6.06116735963936
"EBNA1BP2",4.42573176772321,4.97917024172094,2.96337050518471,4.44095757537233
"EBP",2.91027587192835,2.87881865472839,1.71611098531516,2.82166917709829
"EBPL",3.76135124589663,3.3746503403221,2.06635940819634,3.33891105546832
"ECD",5.39954430544346,5.42398294951827,5.73151826855424,4.88318004279349
"ECE1",6.23946168216075,6.87737640417813,7.95235298956984,6.9504598920415
"ECE1-AS1",1.2581328485293,-0.518964912434474,2.4017746197088,0.191485713713025
"ECEL1P2",-0.709970034578899,-2.49210214931233,-0.0528373352965142,-0.171550446136794
"ECH1",5.7396762265283,4.98154732860445,4.36229128047496,5.10528574400927
"ECHDC1",4.59310700696855,4.82091985026778,5.03648522145227,5.35555489830096
"ECHDC2",7.60382593144966,6.88310918388572,7.80372433315697,6.91546520340239
"ECHDC3",1.2581328485293,1.89320643268359,0.996965119729399,3.32678594302897
"ECHS1",3.8341084322068,4.19614423175473,3.11065451498237,4.26149844198955
"ECI1",4.91804400417801,4.42994365948734,3.53655650681594,3.14537695740935
"ECI2",2.92059338347302,3.82996412088555,3.84568086859036,4.38942415650277
"ECI2-DT",-0.0968614115448922,-1.82739910409141,-2.39426308150323,0.191485713713025
"ECM1",6.42935718427774,4.37313973516496,5.84915564092963,4.01176003786921
"ECM2",3.32186549483286,2.00958869239686,2.73090320924745,4.27418240697716
"ECPAS",7.59981881035107,7.62466559626483,7.36587783808709,7.39858127893694
"ECRG4",-2.47641855189715,-2.12180284556078,-1.97310421221394,0.481288849189269
"ECSCR",0.133472921871632,-0.518964912434474,-0.152718880482145,-2.24866808203768
"ECSIT",2.58661324801443,3.45211305772239,2.9148515278011,3.64265033392586
"ECT2",6.26701375031559,7.43345470413233,6.07983554610345,7.58701294302665
"ECT2L",-1.54980588106307,-2.49210214931233,-1.15791693003156,0.481288849189269
"EDA",0.560341911985541,2.69404726367755,1.65833750093664,2.25801794610761
"EDA2R",1.04832523721141,0.512022264181021,2.83886921958078,1.36824435489303
"EDAR",3.54500242454841,0.34484002173601,1.71611098531516,1.77753515031464
"EDARADD",3.81210986396756,3.75968490734803,5.184528596409,2.47131548645937
"EDC3",5.43775975413794,4.90597297700629,5.47545323281536,6.71956115044321
"EDC4",5.16149390544124,5.67078292793133,5.51464530975012,5.28836748791524
"EDDM13",1.38276755390923,-2.99154679673557,1.79865206786197,2.57746765716676
"EDEM1",7.13847945280448,7.6886237125491,7.74118194159919,6.729957043187
"EDEM2",3.3828344749956,3.512536987801,4.072734232016,4.14202639178722
"EDEM3",6.41938771192818,6.39358698855683,5.8115513902649,6.70792161344511
"EDF1",4.47206388617117,4.96242005521691,4.31633435036531,4.46328343876055
"EDIL3",2.78034265095631,3.45895316579991,2.47052845017309,5.43112347637871
"EDN1",3.61019640157023,1.03576327537043,2.41927268785323,3.86016482470826
"EDN2",3.98920266705159,2.39916416857937,0.363410062131923,4.18295960671879
"EDN3",-0.182606520904112,-2.99154679673557,-0.963970582837477,0.191485713713025
"EDNRA",3.15711791764695,4.18793348877031,2.64427203443415,5.16779723979707
"EDNRB",1.08548109603551,1.89320643268359,2.88996609546829,1.9455394856535
"EDRF1",5.6479578967299,5.96672499036532,6.05626270225999,5.76124872975739
"EDRF1-DT",0.506564663408796,0.402746918137816,0.501243382081476,-1.39674251673169
"EEA1",6.69880047831994,6.13419259839966,5.82474259318069,6.89918046689128
"EED",4.86560808558341,4.01306849763935,5.03080475136514,5.32235227889807
"EEF1A1",10.8421893389411,10.2844517475958,10.7720660771146,10.3239708856885
"EEF1A1P10",-2.47641855189715,-2.12180284556078,0.900588507885662,-0.864719621524108
"EEF1A1P14",2.09771109403794,-1.82739910409141,-1.15791693003156,-1.10634451259296
"EEF1A1P19",-0.0968614115448922,2.31118324593524,0.900588507885662,1.10979088737646
"EEF1A1P23",-2.47641855189715,-1.82739910409141,0.211003782033831,-2.24866808203768
"EEF1A1P3",2.59951408155572,3.12230850782814,3.46253475515577,1.54611512054643
"EEF1A1P35",-2.47641855189715,-2.12180284556078,-2.39426308150323,0.481288849189269
"EEF1A2",3.21694313709146,-2.99154679673557,0.289218511582325,2.55685288773763
"EEF1AKMT1",1.60375057186303,1.44697654240771,1.68751342001371,0.481288849189269
"EEF1AKMT2",4.90770817896784,5.24164253196853,5.8280216339041,5.56360239811208
"EEF1AKMT3",3.7670800906142,3.2381718702251,4.37579765914044,4.38358291738775
"EEF1AKMT4",1.94435422048868,2.83742370343828,0.501243382081476,3.03045741184133
"EEF1AKNMT",5.06014418837614,4.59738423310084,4.63737509401126,4.84543128807306
"EEF1B2",5.83002144154462,5.4274743952753,5.76611901175652,5.24069541430515
"EEF1B2P3",-0.475447689469323,-2.12180284556078,0.211003782033831,-0.476898688802815
"EEF1D",7.51597114265819,7.38264904812102,6.76701634314428,6.73684625267375
"EEF1DP2",1.04832523721141,0.221549343216208,-1.38204620481896,0.191485713713025
"EEF1DP5",-2.99154679673557,-2.99154679673557,-2.99154679673558,0.566253984484357
"EEF1E1",1.72643933274692,2.06443853526716,2.27295886742791,3.10334752087082
"EEF2",9.98768453586825,9.59971309317595,9.3076335605251,9.20899227710816
"EEF2K",7.0211286048553,7.23605257763352,6.68711198279012,6.24475336976518
"EEF2KMT",3.82315107762726,3.48599383527675,2.5834858917526,3.55181166516487
"EEFSEC",3.65414032078132,4.46434288624634,4.21477924072906,4.58025750919376
"EEPD1",2.81393939981637,3.58935639693427,2.64427203443415,4.20299877433892
"EFCAB1",0.802727150262781,0.458418961514583,1.17231907807389,3.10334752087082
"EFCAB11",2.332184501894,3.89193235462167,3.86496424063771,4.59549820538319
"EFCAB12",0.0607056075357785,0.34484002173601,2.31095180135007,1.88066610922436
"EFCAB13",2.11578334366039,1.52726978808101,3.76586169355645,2.90558531869045
"EFCAB14",8.46636296101154,8.36809291964485,8.45845579791191,8.17441236239938
"EFCAB2",3.07636421812014,2.69404726367755,3.68136643449889,4.70259938207505
"EFCAB3",-2.47641855189715,-2.49210214931233,-0.79303429391728,-2.24866808203768
"EFCAB5",-0.0159278429998707,-0.415258958204372,-0.0528373352965142,1.66646037621002
