HPV+1,UM_FF_sample
HPV+10,UM_FF_sample
HPV+11,UM_FF_sample
HPV+12,UM_FF_sample
HPV+13,UM_FF_sample
HPV+14,UM_FF_sample
HPV+15,UM_FF_sample
HPV+16,UM_FF_sample
HPV+17,UM_FF_sample
HPV+18,UM_FF_sample
HPV+2,UM_FF_sample
HPV+3,UM_FF_sample
HPV+4,UM_FF_sample
HPV+5,UM_FF_sample
HPV+6,UM_FF_sample
HPV+7,UM_FF_sample
HPV+8,UM_FF_sample
HPV+9,UM_FF_sample
