"symbol","X2536.KZ.1.FS.count","X2536.KZ.10.FS.count"
"ADPGK","6.73139961224246","6.59097502399183"
"ADPGK-AS1","-0.182606520904112","-0.88407510485039"
"ADPRH","2.49292520354962","2.77301531153305"
"ADPRHL1","3.18306164976779","0.155713703604448"
"ADPRM","2.02306940668493","2.48208668943057"
"ADRA1A","0.133472921871632","-1.82739910409141"
"ADRA1B","-2.09760813214978","-2.49210214931233"
"ADRA2A","3.11281387759032","1.24017582388946"
"ADRA2B","1.46965021933083","1.14158687551035"
"ADRA2C","-0.843273399849487","-2.99154679673557"
"ADRB1","0.332045873902132","2.31118324593524"
"ADRB2","2.80282718885187","4.93078700272492"
"ADRB3","-0.709970034578899","-2.49210214931233"
"ADRM1","4.82224242193338","5.09786155645412"
"ADSL","4.87624884427748","4.39470415071894"
"ADSS1","4.12477529062466","3.89193235462167"
"ADSS2","5.66186230233797","5.7537836694321"
"ADTRP","2.8575516163227","0.708494357288831"
"AEBP1","7.02531756506392","6.18148392886626"
"AEBP2","5.76136411493453","5.68251916942233"
"AEN","4.89206426000533","4.56604849752687"
"AFAP1","7.02591499629342","7.01891161631403"
"AFAP1-AS1","5.11283405076186","-0.630707005779911"
"AFAP1L1","4.69278665480698","3.23019751953635"
"AFAP1L2","5.10154230155912","3.53860060058048"
"AFDN","8.34017830103439","7.6647855629646"
"AFF1","8.37904220644446","9.21369891645954"
"AFF2","4.98839282938785","3.95134812040468"
"AFF3","3.46971322930227","2.59816569537467"
"AFF4","8.29206634689032","8.01560476984096"
"AFG1L","3.61019640157023","3.29279124106758"
"AFG3L1P","5.85040208485852","5.48724538521119"
"AFG3L2","6.08176154056691","5.94374621119701"
"AFMID","4.53721095523139","4.63108519089009"
"AFTPH","6.83116332801351","6.63013691869407"
"AGA","2.26898860643022","2.84788432309547"
"AGAP1","6.41300744395861","6.14165161167208"
"AGAP1-IT1","1.90332520823241","1.20805564432765"
"AGAP12P","1.22521598109548","-0.630707005779911"
"AGAP2","3.25820580786288","3.71467042271983"
"AGAP2-AS1","2.15126254310087","1.55307094746187"
"AGAP3","6.51355792620988","5.03287615501042"
"AGAP4","3.01027373456904","3.06965512941053"
"AGAP5","-0.843273399849487","-1.02966978837871"
"AGAP6","0.971013317850512","0.563705079953651"
"AGAP9","5.0437185606027","4.35124809216772"
"AGBL1","2.332184501894","-0.227844185128804"
"AGBL1-AS1","-0.99015951693748","-2.99154679673557"
"AGBL2","2.62497473811719","1.81005179803412"
"AGBL3","2.45083264631778","0.708494357288831"
"AGBL4","0.202745527521534","-1.37408543620625"
"AGBL5","4.50671820403592","4.73617855353679"
"AGER","3.16581776941674","2.61050520992653"
"AGFG1","7.51000488314877","7.91192945595329"
"AGFG2","4.78884072356453","4.58805476992892"
"AGGF1","4.51695423212426","3.9219460873"
"AGGF1P8","0.612186412644319","-2.99154679673557"
"AGK","5.68474259935013","5.20549381157906"
"AGKP1","2.36277379110704","1.47424050941667"
"AGL","6.97793875439965","7.37634004173429"
"AGMAT","-0.182606520904112","1.39085245750906"
"AGMO","-0.843273399849487","-1.82739910409141"
"AGO1","7.87016914291213","8.56579883909484"
"AGO2","8.55160607619608","9.16354857867513"
"AGO3","7.39076229195001","7.18694416086044"
"AGO4","6.0492180889291","6.54510648464588"
"AGPAT1","5.1701674878152","5.03058222043706"
"AGPAT2","3.3828344749956","2.83742370343828"
"AGPAT3","7.43146444109016","6.22727413305686"
"AGPAT4","4.78036805233016","4.99337436570912"
"AGPAT5","6.152406399481","5.63800712656488"
"AGPS","6.16004647896061","5.69705647260147"
"AGR2","2.53382439006548","-1.19162410141983"
"AGRN","7.9735074281715","7.26610039633806"
"AGT","-0.182606520904112","-1.19162410141983"
"AGTPBP1","5.95699631316433","6.4122093333075"
"AGTR1","-0.273771631706774","-0.751836081612446"
"AGTRAP","4.53385452469697","4.15039565961706"
"AGXT2","-1.54980588106307","-1.82739910409141"
"AHCTF1","7.05606052620142","7.04130241842064"
"AHCY","5.80239150346542","5.68105734984263"
"AHCYL1","6.92958970404219","7.20383943274753"
"AHCYL2","6.17089116757892","5.66635710570852"
"AHDC1","7.45072556371571","6.4894039292973"
"AHI1","6.25075018968475","5.03973615498139"
"AHNAK","11.9468813438355","11.8818980603639"
"AHNAK2","7.58002140764438","6.2232622350346"
"AHR","6.20505631382809","5.21562631424965"
"AHRR","1.55159647173175","1.85222814496296"
"AHSA1","3.36783207848723","4.67580802791295"
"AHSA2P","7.93362914708386","7.26512508088684"
"AHSG","-2.47641855189715","-2.99154679673557"
"AICDA","-0.99015951693748","-2.99154679673557"
"AIDA","5.58772660311895","5.21360549882077"
"AIF1","2.93083763240783","3.10497002649494"
"AIF1L","4.56707253022709","3.99905789390642"
"AIFM1","4.34759450515168","4.34387643103861"
"AIFM1P1","-1.54980588106307","-1.82739910409141"
"AIFM2","3.45559191447205","2.90910359104377"
"AIFM3","2.50668749721773","0.840068719897899"
"AIG1","4.38160137957664","4.32528078346137"
"AIM2","2.91027587192835","5.29039230903972"
"AIMP1","6.47207174940174","6.39358698855683"
"AIMP1P1","-2.09760813214978","0.458418961514583"
"AIMP2","3.88768059163547","3.55145793386692"
"AIP","2.92059338347302","3.34541797330925"
"AIPL1","-2.47641855189715","-1.58301039927926"
"AIRE","0.662232284549689","-2.99154679673557"
"AIRN","-1.33820888159384","-2.49210214931233"
"AJAP1","2.30093255607466","1.52726978808101"
"AJM1","4.48602566101849","3.9464892052555"
"AJUBA","5.98307363235722","5.80568391679762"
"AK1","1.19153050381321","2.45497199497937"
"AK2","7.61180693779109","8.36285991938949"
"AK3","6.96740279555683","7.24597344202516"
"AK3P3","1.44126674878527","1.76660522266147"
"AK4","4.57362532651025","7.28835257598518"
"AK5","0.133472921871632","-1.19162410141983"
"AK6","2.40747497871042","2.7508906038551"
"AK7","2.30093255607466","0.402746918137816"
"AK8","1.01018709467579","0.0867294800992284"
"AK9","3.48369766133794","3.38904736458326"
"AKAIN1","-1.54980588106307","-2.99154679673557"
"AKAP1","6.39647028973953","5.88019302014252"
"AKAP10","5.49238509817068","5.84145776184896"
"AKAP11","7.40507014231663","7.68898739419575"
"AKAP12","4.10681603221539","2.73969969877873"
"AKAP13","8.58847249581397","8.24413891399732"
"AKAP17A","5.81073618790237","5.63800712656488"
"AKAP3","1.46965021933083","0.0142803182713569"
"AKAP5","2.4790303618722","3.89193235462167"
"AKAP6","4.89468338847662","1.99083200601813"
"AKAP7","3.02946768146438","2.71705405108371"
"AKAP8","5.76136411493453","5.54141945321348"
"AKAP8L","5.64640465809016","5.73699848048126"
"AKAP9","8.27583319454726","7.48420924423474"
"AKIP1","2.04209498234272","3.1479316771863"
"AKIRIN1","6.1347899201157","5.77860087080591"
"AKIRIN2","4.71370299178288","5.99523726978886"
"AKNA","6.61074416068272","7.40451580245323"
"AKNAD1","-0.475447689469323","-2.99154679673557"
"AKR1A1","5.37349311379394","5.75099966464325"
"AKR1B1","4.05155659960202","5.40462748312816"
"AKR1B10","3.93933445541098","1.65189488406731"
"AKR1B15","4.11132684941186","1.97182824548073"
"AKR1C1","6.52965553115622","4.06778867571472"
"AKR1C2","6.51355792620988","1.41918740190666"
"AKR1C3","4.26498172648555","1.41918740190666"
"AKR1C4","-2.99154679673557","-2.99154679673557"
"AKR1C7P","-2.47641855189715","-0.0620003485921189"
"AKR1C8P","-0.843273399849487","-2.49210214931233"
"AKR1D1","-2.47641855189715","-2.12180284556078"
"AKR1E2","2.52031974784802","3.66229135562282"
"AKR7A2","3.61019640157023","2.82688668214711"
"AKR7A3","1.44126674878527","-0.142540522383054"
"AKR7L","2.2850489917486","0.840068719897899"
"AKT1","7.10211407383122","6.82671425603773"
"AKT1S1","6.20505631382809","5.63347944590958"
"AKT2","6.99207190988605","7.52144303250472"
"AKT3","5.09244483469572","7.06727303451148"
"AKTIP","4.31667818080842","4.26411089761432"
"ALAD","5.08787449759449","5.70714612290461"
"ALAS1","5.03899096891146","5.59363266172406"
"ALB","-0.709970034578899","-1.19162410141983"
"ALCAM","6.43386608805154","6.04608977675725"
"ALDH16A1","4.57035264875837","4.65510977301141"
"ALDH18A1","4.88681169513261","5.52195434795449"
"ALDH1A1","4.03265620921852","5.22969331615846"
"ALDH1A2","0.846674499527131","-1.58301039927926"
"ALDH1A3","5.98798774002031","2.04638597043421"
"ALDH1B1","4.40750787147923","3.06068966158081"
"ALDH1L1","1.70272209830839","0.458418961514583"
"ALDH1L2","5.06480307941332","3.49932645432593"
"ALDH2","6.05039308442221","6.76526822412944"
"ALDH3A1","6.25075018968475","4.75575343201953"
"ALDH3A2","7.66800271504208","7.93970164236495"
"ALDH3B1","3.10378743298669","2.91905892328554"
"ALDH3B2","4.46150316388391","3.12230850782814"
"ALDH4A1","4.21136375258158","3.78712201455976"
"ALDH5A1","4.53049026721277","4.37675626287806"
"ALDH6A1","4.6250030277411","5.10877594563084"
"ALDH7A1","5.3354416580963","3.93672200400154"
"ALDH7A1P1","-1.15371371480717","-2.99154679673557"
"ALDH8A1","5.08558388813524","0.840068719897899"
"ALDH9A1","5.03424783434869","5.94496478872512"
